nEvent , hitPos, hitType, layerZ, layerIndex, trackID 
778 , 2.25259e-08 , 0 , -21 , 1 , 0
778 , -0.00145033 , 1 , 131 , 2 , 0
778 , 0.00137515 , 0 , 151 , 3 , 0
778 , -0.00182494 , 1 , 477 , 4 , 0
778 , 0.00335388 , 0 , 497 , 5 , 0
778 , 2.29142 , 1 , 832 , 6 , 2
778 , 0.049246 , 1 , 832 , 6 , 1
778 , 9.35136 , 0 , 843.7 , 7 , 2
778 , -0.0554945 , 0 , 843.7 , 7 , 1
778 , 4.55903 , 1 , 1146 , 8 , 2
778 , 0.0990692 , 1 , 1146 , 8 , 1
778 , 18.274 , 0 , 1141 , 9 , 2
778 , -0.107876 , 0 , 1141 , 9 , 1
778 , 19.2006 , 2 , 1252.7 , 10 , 2
778 , -0.00672551 , 2 , 1252.7 , 10 , 1
778 , 22.2589 , 0 , 1266 , 11 , 2
778 , -0.128734 , 0 , 1266 , 11 , 1
778 , 6.94587 , 1 , 1479.6 , 12 , 2
778 , 6.90036 , 1 , 1479.6 , 12 , 3
778 , 6.9186 , 1 , 1479.6 , 12 , 4
778 , 0.156435 , 1 , 1479.6 , 12 , 1
778 , 15.4079 , 3 , 1467.4 , 13 , 2
778 , -0.223108 , 3 , 1467.4 , 13 , 1
778 , 9.9886 , 1 , 1973 , 14 , 2
778 , 0.245977 , 1 , 1973 , 14 , 1
778 , 44.0485 , 0 , 1960 , 15 , 2
778 , -0.241131 , 0 , 1960 , 15 , 1
779 , -6.24917e-06 , 1 , -16 , 0 , 0
779 , -1.25498e-07 , 0 , -21 , 1 , 0
779 , -0.000399161 , 1 , 131 , 2 , 0
779 , 0.000538656 , 0 , 151 , 3 , 0
779 , -0.00138944 , 1 , 477 , 4 , 0
779 , 0.00220642 , 0 , 497 , 5 , 0
779 , 5.58667 , 1 , 832 , 6 , 2
779 , -0.0767768 , 1 , 832 , 6 , 1
779 , 3.4262 , 0 , 843.7 , 7 , 2
779 , 0.0682447 , 0 , 843.7 , 7 , 1
779 , 11.2011 , 1 , 1146 , 8 , 2
779 , -0.158543 , 1 , 1146 , 8 , 1
779 , 6.86528 , 0 , 1141 , 9 , 2
779 , 0.135125 , 0 , 1141 , 9 , 1
779 , 15.06 , 2 , 1252.7 , 10 , 2
779 , -0.0193533 , 2 , 1252.7 , 10 , 1
779 , 8.35264 , 0 , 1266 , 11 , 2
779 , 0.160971 , 0 , 1266 , 11 , 1
779 , 17.091 , 1 , 1479.6 , 12 , 2
779 , -0.242871 , 1 , 1479.6 , 12 , 1
779 , -4.38233 , 3 , 1467.4 , 13 , 2
779 , 0.312821 , 3 , 1467.4 , 13 , 1
779 , 26.0924 , 1 , 1973 , 14 , 2
779 , -0.375001 , 1 , 1973 , 14 , 1
779 , 16.2428 , 0 , 1960 , 15 , 2
779 , 0.304409 , 0 , 1960 , 15 , 1
780 , 6.80253e-06 , 1 , -16 , 0 , 0
780 , 1.24096e-07 , 0 , -21 , 1 , 0
780 , 0.000642818 , 1 , 131 , 2 , 0
780 , -0.00139538 , 0 , 151 , 3 , 0
780 , 0.00362456 , 1 , 477 , 4 , 0
780 , -0.00591914 , 0 , 497 , 5 , 0
780 , 2.50485 , 1 , 832 , 6 , 2
780 , -0.0515875 , 1 , 832 , 6 , 1
780 , 6.0899 , 0 , 843.7 , 7 , 2
780 , -0.080871 , 0 , 843.7 , 7 , 1
780 , 5.25215 , 1 , 1146 , 8 , 2
780 , -0.114019 , 1 , 1146 , 8 , 1
780 , 11.8863 , 0 , 1141 , 9 , 2
780 , -0.150671 , 0 , 1141 , 9 , 1
780 , 14.2951 , 2 , 1252.7 , 10 , 2
780 , -0.220757 , 2 , 1252.7 , 10 , 1
780 , 14.2545 , 0 , 1266 , 11 , 2
780 , -0.18082 , 0 , 1266 , 11 , 1
780 , 8.20684 , 1 , 1479.6 , 12 , 2
780 , -0.17674 , 1 , 1479.6 , 12 , 1
780 , 7.06571 , 3 , 1467.4 , 13 , 2
780 , -0.0397903 , 3 , 1467.4 , 13 , 1
780 , 12.3116 , 1 , 1973 , 14 , 2
780 , -0.27029 , 1 , 1973 , 14 , 1
780 , 27.5814 , 0 , 1960 , 15 , 2
780 , -0.350529 , 0 , 1960 , 15 , 1
781 , 7.58455e-06 , 1 , -16 , 0 , 0
781 , -4.55405e-07 , 0 , -21 , 1 , 0
781 , 0.000465243 , 1 , 131 , 2 , 0
781 , -0.00089353 , 0 , 151 , 3 , 0
781 , 0.00139889 , 1 , 477 , 4 , 0
781 , 0.000806893 , 0 , 497 , 5 , 0
781 , 0.528386 , 1 , 832 , 6 , 2
781 , 0.23257 , 1 , 832 , 6 , 1
781 , -2.70231 , 0 , 843.7 , 7 , 2
781 , -0.0426784 , 0 , 843.7 , 7 , 1
781 , 1.0315 , 1 , 1146 , 8 , 2
781 , 0.477492 , 1 , 1146 , 8 , 1
781 , -5.29514 , 0 , 1141 , 9 , 2
781 , -0.079152 , 0 , 1141 , 9 , 1
781 , -3.58347 , 2 , 1252.7 , 10 , 2
781 , 0.330922 , 2 , 1252.7 , 10 , 1
781 , -6.41665 , 0 , 1266 , 11 , 2
781 , -0.0944186 , 0 , 1266 , 11 , 1
781 , 1.63354 , 1 , 1479.6 , 12 , 2
781 , 0.735403 , 1 , 1479.6 , 12 , 1
781 , -6.94798 , 3 , 1467.4 , 13 , 2
781 , -0.597795 , 3 , 1467.4 , 13 , 1
781 , 2.6074 , 1 , 1973 , 14 , 2
781 , 1.11612 , 1 , 1973 , 14 , 1
781 , -12.5828 , 0 , 1960 , 15 , 2
781 , -0.177812 , 0 , 1960 , 15 , 1
782 , -4.82755e-05 , 1 , -16 , 0 , 0
782 , 9.24335e-08 , 0 , -21 , 1 , 0
782 , -0.00083553 , 1 , 131 , 2 , 0
782 , 0.000928092 , 0 , 151 , 3 , 0
782 , -0.0072239 , 1 , 477 , 4 , 0
782 , 0.00272924 , 0 , 497 , 5 , 0
782 , -1.25493 , 1 , 832 , 6 , 2
782 , -0.00163019 , 1 , 832 , 6 , 1
782 , 9.67208 , 0 , 843.7 , 7 , 2
782 , -0.0634823 , 0 , 843.7 , 7 , 1
782 , -2.74388 , 1 , 1146 , 8 , 2
782 , -0.00172263 , 1 , 1146 , 8 , 1
782 , 19.1509 , 0 , 1141 , 9 , 2
782 , -0.123631 , 0 , 1141 , 9 , 1
782 , 13.7905 , 2 , 1252.7 , 10 , 2
782 , -0.10518 , 2 , 1252.7 , 10 , 1
782 , 23.1814 , 0 , 1266 , 11 , 2
782 , -0.149855 , 0 , 1266 , 11 , 1
782 , -4.52141 , 1 , 1479.6 , 12 , 2
782 , -0.00453139 , 1 , 1479.6 , 12 , 1
782 , 24.1867 , 3 , 1467.4 , 13 , 2
782 , -0.131883 , 3 , 1467.4 , 13 , 1
782 , -7.01452 , 1 , 1973 , 14 , 2
782 , -0.00535397 , 1 , 1973 , 14 , 1
782 , 46.2528 , 0 , 1960 , 15 , 2
782 , -0.292998 , 0 , 1960 , 15 , 1
783 , 4.41469e-05 , 1 , -16 , 0 , 0
783 , 9.69692e-08 , 0 , -21 , 1 , 0
783 , 0.000306481 , 1 , 131 , 2 , 0
783 , -6.51395e-05 , 0 , 151 , 3 , 0
783 , 0.000608839 , 1 , 477 , 4 , 0
783 , 0.00159072 , 0 , 497 , 5 , 0
783 , 4.13175 , 1 , 832 , 6 , 2
783 , 0.106632 , 1 , 832 , 6 , 1
783 , 0.772526 , 0 , 843.7 , 7 , 2
783 , -0.110054 , 0 , 843.7 , 7 , 1
783 , 8.46309 , 1 , 1146 , 8 , 2
783 , 0.219537 , 1 , 1146 , 8 , 1
783 , 1.57022 , 0 , 1141 , 9 , 2
783 , -0.210587 , 0 , 1141 , 9 , 1
783 , 8.34048 , 2 , 1252.7 , 10 , 2
783 , 0.00692848 , 2 , 1252.7 , 10 , 1
783 , 1.87778 , 0 , 1266 , 11 , 2
783 , -0.253721 , 0 , 1266 , 11 , 1
783 , 13.1001 , 1 , 1479.6 , 12 , 2
783 , 0.344823 , 1 , 1479.6 , 12 , 1
783 , -7.4756 , 3 , 1467.4 , 13 , 2
783 , -0.467997 , 3 , 1467.4 , 13 , 1
783 , 19.925 , 1 , 1973 , 14 , 2
783 , 0.530733 , 1 , 1973 , 14 , 1
783 , 3.57451 , 0 , 1960 , 15 , 2
783 , -0.484895 , 0 , 1960 , 15 , 1
784 , -1.49348e-05 , 1 , -16 , 0 , 0
784 , 7.19392e-07 , 0 , -21 , 1 , 0
784 , 0.000109976 , 1 , 131 , 2 , 0
784 , -0.00226338 , 0 , 151 , 3 , 0
784 , -0.0142801 , 1 , 477 , 4 , 0
784 , -0.00152844 , 0 , 497 , 5 , 0
784 , 7.76664 , 1 , 832 , 6 , 2
784 , -0.0162395 , 1 , 832 , 6 , 1
784 , -3.22293 , 0 , 843.7 , 7 , 2
784 , 0.0674752 , 0 , 843.7 , 7 , 1
784 , 15.9474 , 1 , 1146 , 8 , 2
784 , -0.0339027 , 1 , 1146 , 8 , 1
784 , -6.43064 , 0 , 1141 , 9 , 2
784 , 0.130281 , 0 , 1141 , 9 , 1
784 , 8.01299 , 2 , 1252.7 , 10 , 2
784 , 0.0822898 , 2 , 1252.7 , 10 , 1
784 , -7.52555 , 0 , 1266 , 11 , 2
784 , 0.157224 , 0 , 1266 , 11 , 1
784 , 24.491 , 1 , 1479.6 , 12 , 2
784 , -0.046137 , 1 , 1479.6 , 12 , 1
784 , -23.685 , 3 , 1467.4 , 13 , 2
784 , 0.17556 , 3 , 1467.4 , 13 , 1
784 , 36.3593 , 1 , 1973 , 14 , 2
784 , -0.0585833 , 1 , 1973 , 14 , 1
784 , -14.1073 , 0 , 1960 , 15 , 2
784 , 0.312055 , 0 , 1960 , 15 , 1
785 , 4.53605e-06 , 1 , -16 , 0 , 0
785 , 3.63174e-07 , 0 , -21 , 1 , 0
785 , 0.00592061 , 1 , 131 , 2 , 0
785 , -0.00345771 , 0 , 151 , 3 , 0
785 , 0.0210607 , 1 , 477 , 4 , 0
785 , -0.0104282 , 0 , 497 , 5 , 0
785 , 1.19104 , 1 , 832 , 6 , 2
785 , 0.0555906 , 1 , 832 , 6 , 1
785 , 10.277 , 0 , 843.7 , 7 , 2
785 , -0.037763 , 0 , 843.7 , 7 , 1
785 , 2.42382 , 1 , 1146 , 8 , 2
785 , 0.116427 , 1 , 1146 , 8 , 1
785 , 20.3778 , 0 , 1141 , 9 , 2
785 , -0.0727174 , 0 , 1141 , 9 , 1
785 , 19.1963 , 2 , 1252.7 , 10 , 2
785 , 0.0365365 , 2 , 1252.7 , 10 , 1
785 , 24.7293 , 0 , 1266 , 11 , 2
785 , -0.0871631 , 0 , 1266 , 11 , 1
785 , 3.65415 , 1 , 1479.6 , 12 , 2
785 , 0.182735 , 1 , 1479.6 , 12 , 1
785 , 19.7911 , 3 , 1467.4 , 13 , 2
785 , -0.203822 , 3 , 1467.4 , 13 , 1
785 , 0.277587 , 1 , 1973 , 14 , 1
785 , -0.167478 , 0 , 1960 , 15 , 1
786 , 1.55944e-05 , 1 , -16 , 0 , 0
786 , 7.72379e-08 , 0 , -21 , 1 , 0
786 , -0.000119712 , 1 , 131 , 2 , 0
786 , -0.00130122 , 0 , 151 , 3 , 0
786 , 0.000147323 , 1 , 477 , 4 , 0
786 , -0.00152721 , 0 , 497 , 5 , 0
786 , -6.37399 , 1 , 832 , 6 , 2
786 , -0.0310076 , 1 , 832 , 6 , 1
786 , 3.64217 , 0 , 843.7 , 7 , 2
786 , 0.0800273 , 0 , 843.7 , 7 , 1
786 , -13.0127 , 1 , 1146 , 8 , 2
786 , -0.062358 , 1 , 1146 , 8 , 1
786 , 7.26612 , 0 , 1141 , 9 , 2
786 , 0.156625 , 0 , 1141 , 9 , 1
786 , -4.71949 , 2 , 1252.7 , 10 , 2
786 , 0.0781305 , 2 , 1252.7 , 10 , 1
786 , 8.69763 , 0 , 1266 , 11 , 2
786 , 0.188716 , 0 , 1266 , 11 , 1
786 , -19.8374 , 1 , 1479.6 , 12 , 2
786 , -0.0997852 , 1 , 1479.6 , 12 , 1
786 , 21.6428 , 3 , 1467.4 , 13 , 2
786 , 0.238593 , 3 , 1467.4 , 13 , 1
786 , -29.8678 , 1 , 1973 , 14 , 2
786 , -0.151661 , 1 , 1973 , 14 , 1
786 , 16.7787 , 0 , 1960 , 15 , 2
786 , 0.360129 , 0 , 1960 , 15 , 1
787 , -3.38973e-05 , 1 , -16 , 0 , 0
787 , -2.34874e-07 , 0 , -21 , 1 , 0
787 , -0.000487928 , 1 , 131 , 2 , 0
787 , 0.000287212 , 0 , 151 , 3 , 0
787 , -0.000698965 , 1 , 477 , 4 , 0
787 , 0.00143579 , 0 , 497 , 5 , 0
787 , 2.76294 , 1 , 832 , 6 , 2
787 , 0.0657791 , 1 , 832 , 6 , 1
787 , 6.37374 , 0 , 843.7 , 7 , 2
787 , -0.0435036 , 0 , 843.7 , 7 , 1
787 , 5.41812 , 1 , 1146 , 8 , 2
787 , 0.132352 , 1 , 1146 , 8 , 1
787 , 12.5066 , 0 , 1141 , 9 , 2
787 , -0.0867711 , 0 , 1141 , 9 , 1
787 , 15.0711 , 2 , 1252.7 , 10 , 2
787 , 0.0373017 , 2 , 1252.7 , 10 , 1
787 , 15.3646 , 0 , 1266 , 11 , 2
787 , -0.103483 , 0 , 1266 , 11 , 1
787 , 7.97494 , 1 , 1479.6 , 12 , 2
787 , 0.202232 , 1 , 1479.6 , 12 , 1
787 , 8.53369 , 3 , 1467.4 , 13 , 2
787 , -0.233138 , 3 , 1467.4 , 13 , 1
787 , 11.9938 , 1 , 1973 , 14 , 2
787 , 0.302474 , 1 , 1973 , 14 , 1
787 , 30.8682 , 0 , 1960 , 15 , 2
787 , -0.205894 , 0 , 1960 , 15 , 1
788 , 4.06616e-05 , 1 , -16 , 0 , 0
788 , -2.61772e-09 , 0 , -21 , 1 , 0
788 , 0.00137806 , 1 , 131 , 2 , 0
788 , 0.000135243 , 0 , 151 , 3 , 0
788 , 0.0043561 , 1 , 477 , 4 , 0
788 , 0.000660155 , 0 , 497 , 5 , 0
788 , -0.386925 , 1 , 832 , 6 , 2
788 , 0.259968 , 1 , 832 , 6 , 1
788 , -1.85926 , 0 , 843.7 , 7 , 2
788 , 0.239507 , 0 , 843.7 , 7 , 1
788 , -0.780094 , 1 , 1146 , 8 , 2
788 , 0.53141 , 1 , 1146 , 8 , 1
788 , -3.61209 , 0 , 1141 , 9 , 2
788 , 0.463986 , 0 , 1141 , 9 , 1
788 , -3.66573 , 2 , 1252.7 , 10 , 2
788 , 0.829668 , 2 , 1252.7 , 10 , 1
788 , -4.3513 , 0 , 1266 , 11 , 2
788 , 0.559195 , 0 , 1266 , 11 , 1
788 , -1.21042 , 1 , 1479.6 , 12 , 2
788 , 0.820202 , 1 , 1479.6 , 12 , 1
788 , -3.06737 , 3 , 1467.4 , 13 , 2
788 , -0.0688271 , 3 , 1467.4 , 13 , 1
788 , -1.88318 , 1 , 1973 , 14 , 2
788 , 1.25215 , 1 , 1973 , 14 , 1
788 , -8.43822 , 0 , 1960 , 15 , 2
788 , 1.08693 , 0 , 1960 , 15 , 1
789 , -1.85509e-05 , 1 , -16 , 0 , 0
789 , 7.12968e-07 , 0 , -21 , 1 , 0
789 , -0.00215151 , 1 , 131 , 2 , 0
789 , 0.00162315 , 0 , 151 , 3 , 0
789 , -0.00757502 , 1 , 477 , 4 , 0
789 , 0.0052798 , 0 , 497 , 5 , 0
789 , 5.6805 , 1 , 832 , 6 , 2
789 , -0.0752941 , 1 , 832 , 6 , 1
789 , -4.71965 , 0 , 843.7 , 7 , 2
789 , 0.0329258 , 0 , 843.7 , 7 , 1
789 , 11.5315 , 1 , 1146 , 8 , 2
789 , -0.151529 , 1 , 1146 , 8 , 1
789 , -8.96778 , 0 , 1141 , 9 , 2
789 , 0.0651665 , 0 , 1141 , 9 , 1
789 , 2.10241 , 2 , 1252.7 , 10 , 2
789 , -0.0713597 , 2 , 1252.7 , 10 , 1
789 , -10.7975 , 0 , 1266 , 11 , 2
789 , 0.0786645 , 0 , 1266 , 11 , 1
789 , 18.0283 , 1 , 1479.6 , 12 , 2
789 , -0.234429 , 1 , 1479.6 , 12 , 1
789 , -22.3735 , 3 , 1467.4 , 13 , 2
789 , 0.235113 , 3 , 1467.4 , 13 , 1
789 , 28.3394 , 1 , 1973 , 14 , 2
789 , -0.356034 , 1 , 1973 , 14 , 1
789 , -21.7773 , 0 , 1960 , 15 , 2
789 , 0.154179 , 0 , 1960 , 15 , 1
790 , -6.6027e-06 , 1 , -16 , 0 , 0
790 , 7.3852e-07 , 0 , -21 , 1 , 0
790 , -0.000116695 , 1 , 131 , 2 , 0
790 , 0.000482781 , 0 , 151 , 3 , 0
790 , 0.00283846 , 1 , 477 , 4 , 0
790 , 0.0026151 , 0 , 497 , 5 , 0
790 , -4.89918 , 1 , 832 , 6 , 2
790 , 0.114032 , 1 , 832 , 6 , 1
790 , 1.56391 , 0 , 843.7 , 7 , 2
790 , 0.0112279 , 0 , 843.7 , 7 , 1
790 , -10.1633 , 1 , 1146 , 8 , 2
790 , 0.233758 , 1 , 1146 , 8 , 1
790 , 3.03326 , 0 , 1141 , 9 , 2
790 , 0.0232533 , 0 , 1141 , 9 , 1
790 , -5.93418 , 2 , 1252.7 , 10 , 2
790 , 0.218749 , 2 , 1252.7 , 10 , 1
790 , 3.6037 , 0 , 1266 , 11 , 2
790 , 0.0335604 , 0 , 1266 , 11 , 1
790 , -15.6008 , 1 , 1479.6 , 12 , 2
790 , 0.36936 , 1 , 1479.6 , 12 , 1
790 , 14.0787 , 3 , 1467.4 , 13 , 2
790 , -0.221651 , 3 , 1467.4 , 13 , 1
790 , -23.6923 , 1 , 1973 , 14 , 2
790 , 0.582922 , 1 , 1973 , 14 , 1
790 , 6.89987 , 0 , 1960 , 15 , 2
790 , 0.0863915 , 0 , 1960 , 15 , 1
791 , 3.32618e-05 , 1 , -16 , 0 , 0
791 , 4.71063e-07 , 0 , -21 , 1 , 0
791 , 0.00143061 , 1 , 131 , 2 , 0
791 , -0.000893749 , 0 , 151 , 3 , 0
791 , 0.00704709 , 1 , 477 , 4 , 0
791 , -0.00576336 , 0 , 497 , 5 , 0
791 , 0.215818 , 1 , 832 , 6 , 2
791 , 0.0492963 , 1 , 832 , 6 , 1
791 , 9.05098 , 0 , 843.7 , 7 , 2
791 , 0.051669 , 0 , 843.7 , 7 , 1
791 , 0.43709 , 1 , 1146 , 8 , 2
791 , -0.831326 , 1 , 1146 , 8 , 6
791 , 0.0995046 , 1 , 1146 , 8 , 1
791 , 17.6527 , 0 , 1141 , 9 , 2
791 , 0.100529 , 0 , 1141 , 9 , 1
791 , 15.1713 , 2 , 1252.7 , 10 , 2
791 , 0.166605 , 2 , 1252.7 , 10 , 1
791 , 21.3204 , 0 , 1266 , 11 , 2
791 , 0.122071 , 0 , 1266 , 11 , 1
791 , 0.765438 , 1 , 1479.6 , 12 , 2
791 , 0.146282 , 1 , 1479.6 , 12 , 1
791 , 18.721 , 3 , 1467.4 , 13 , 2
791 , 0.00827949 , 3 , 1467.4 , 13 , 1
791 , 1.80079 , 1 , 1973 , 14 , 2
791 , 0.212506 , 1 , 1973 , 14 , 1
791 , 42.2261 , 0 , 1960 , 15 , 2
791 , 0.236204 , 0 , 1960 , 15 , 1
792 , -1.49979e-05 , 1 , -16 , 0 , 0
792 , 2.94734e-07 , 0 , -21 , 1 , 0
792 , -0.000518264 , 1 , 131 , 2 , 0
792 , 0.000228896 , 0 , 151 , 3 , 0
792 , 0.000360348 , 1 , 477 , 4 , 0
792 , 0.00206639 , 0 , 497 , 5 , 0
792 , -7.6422 , 1 , 832 , 6 , 2
792 , -0.0416835 , 1 , 832 , 6 , 1
792 , 5.08396 , 0 , 843.7 , 7 , 2
792 , 0.0648471 , 0 , 843.7 , 7 , 1
792 , -15.4998 , 1 , 1146 , 8 , 2
792 , -0.0866453 , 1 , 1146 , 8 , 1
792 , 10.1897 , 0 , 1141 , 9 , 2
792 , 0.127594 , 0 , 1141 , 9 , 1
792 , -4.3101 , 2 , 1252.7 , 10 , 2
792 , 0.0336464 , 2 , 1252.7 , 10 , 1
792 , 12.3237 , 0 , 1266 , 11 , 2
792 , 0.152546 , 0 , 1266 , 11 , 1
792 , -23.8682 , 1 , 1479.6 , 12 , 2
792 , -0.137128 , 1 , 1479.6 , 12 , 1
792 , 27.6703 , 3 , 1467.4 , 13 , 2
792 , 0.233208 , 3 , 1467.4 , 13 , 1
792 , -36.7259 , 1 , 1973 , 14 , 2
792 , -0.216052 , 1 , 1973 , 14 , 1
792 , 23.7835 , 0 , 1960 , 15 , 2
792 , 0.293933 , 0 , 1960 , 15 , 1
793 , -2.81101e-06 , 1 , -16 , 0 , 0
793 , -7.2226e-08 , 0 , -21 , 1 , 0
793 , -0.00165074 , 1 , 131 , 2 , 0
793 , 0.00068882 , 0 , 151 , 3 , 0
793 , -0.0829327 , 0 , 151 , 3 , 93
793 , -0.00335302 , 1 , 477 , 4 , 0
793 , 0.00632855 , 0 , 497 , 5 , 0
793 , 2.24291 , 1 , 832 , 6 , 2
793 , -0.0155552 , 1 , 832 , 6 , 1
793 , -6.08334 , 0 , 843.7 , 7 , 2
793 , -0.0986115 , 0 , 843.7 , 7 , 1
793 , 4.62811 , 1 , 1146 , 8 , 2
793 , -0.0302674 , 1 , 1146 , 8 , 1
793 , -11.9556 , 0 , 1141 , 9 , 2
793 , -0.190766 , 0 , 1141 , 9 , 1
793 , -6.23925 , 2 , 1252.7 , 10 , 2
793 , -0.18427 , 2 , 1252.7 , 10 , 1
793 , -14.5256 , 0 , 1266 , 11 , 2
793 , -0.231139 , 0 , 1266 , 11 , 1
793 , 7.18252 , 1 , 1479.6 , 12 , 2
793 , -0.0413076 , 1 , 1479.6 , 12 , 1
793 , -18.236 , 3 , 1467.4 , 13 , 2
793 , -0.180761 , 3 , 1467.4 , 13 , 1
793 , 11.0373 , 1 , 1973 , 14 , 2
793 , -0.0608175 , 1 , 1973 , 14 , 1
793 , -28.7391 , 0 , 1960 , 15 , 2
793 , -0.459928 , 0 , 1960 , 15 , 1
794 , -3.29098e-05 , 1 , -16 , 0 , 0
794 , 6.0688e-07 , 0 , -21 , 1 , 0
794 , -0.00130951 , 1 , 131 , 2 , 0
794 , -0.000129493 , 0 , 151 , 3 , 0
794 , -0.00305356 , 1 , 477 , 4 , 0
794 , -0.000281856 , 0 , 497 , 5 , 0
794 , -2.36005 , 1 , 832 , 6 , 2
794 , 0.131308 , 1 , 832 , 6 , 1
794 , -2.80793 , 0 , 843.7 , 7 , 2
794 , -0.103766 , 0 , 843.7 , 7 , 1
794 , -4.87397 , 1 , 1146 , 8 , 2
794 , 0.269029 , 1 , 1146 , 8 , 1
794 , -5.50367 , 0 , 1141 , 9 , 2
794 , -0.202948 , 0 , 1141 , 9 , 1
794 , -8.65662 , 2 , 1252.7 , 10 , 2
794 , 0.0527858 , 2 , 1252.7 , 10 , 1
794 , -6.6483 , 0 , 1266 , 11 , 2
794 , -0.245603 , 0 , 1266 , 11 , 1
794 , -7.49991 , 1 , 1479.6 , 12 , 2
794 , 0.414837 , 1 , 1479.6 , 12 , 1
794 , -0.773996 , 3 , 1467.4 , 13 , 2
794 , -0.511511 , 3 , 1467.4 , 13 , 1
794 , -11.439 , 1 , 1973 , 14 , 2
794 , 0.627222 , 1 , 1973 , 14 , 1
794 , -13.0677 , 0 , 1960 , 15 , 2
794 , -0.476285 , 0 , 1960 , 15 , 1
795 , -1.84422e-05 , 1 , -16 , 0 , 0
795 , -5.37502e-07 , 0 , -21 , 1 , 0
795 , -0.00166528 , 1 , 131 , 2 , 0
795 , 0.000805781 , 0 , 151 , 3 , 0
795 , -0.00100298 , 1 , 477 , 4 , 0
795 , -0.00223041 , 0 , 497 , 5 , 0
795 , 2.13081 , 1 , 832 , 6 , 2
795 , 0.019006 , 1 , 832 , 6 , 1
795 , 9.54921 , 0 , 843.7 , 7 , 2
795 , 0.0646963 , 0 , 843.7 , 7 , 1
795 , 4.89245 , 1 , 1146 , 8 , 2
795 , 0.0382601 , 1 , 1146 , 8 , 1
795 , 18.709 , 0 , 1141 , 9 , 2
795 , 0.12684 , 0 , 1141 , 9 , 1
795 , 19.7105 , 2 , 1252.7 , 10 , 2
795 , 0.13828 , 2 , 1252.7 , 10 , 1
795 , 22.5429 , 0 , 1266 , 11 , 2
795 , 0.153076 , 0 , 1266 , 11 , 1
795 , 7.64181 , 1 , 1479.6 , 12 , 2
795 , 0.060822 , 1 , 1479.6 , 12 , 1
795 , 15.0876 , 3 , 1467.4 , 13 , 2
795 , 0.0941217 , 3 , 1467.4 , 13 , 1
795 , 11.8851 , 1 , 1973 , 14 , 2
795 , 0.094918 , 1 , 1973 , 14 , 1
795 , 44.2097 , 0 , 1960 , 15 , 2
795 , 0.29004 , 0 , 1960 , 15 , 1
796 , -2.23879e-05 , 1 , -16 , 0 , 0
796 , 7.06168e-07 , 0 , -21 , 1 , 0
796 , -0.00156322 , 1 , 131 , 2 , 0
796 , 0.000955903 , 0 , 151 , 3 , 0
796 , -0.00557648 , 1 , 477 , 4 , 0
796 , 0.00735806 , 0 , 497 , 5 , 0
796 , -2.97568 , 1 , 832 , 6 , 2
796 , -0.0320004 , 1 , 832 , 6 , 1
796 , 7.90756 , 0 , 843.7 , 7 , 2
796 , 0.0757506 , 0 , 843.7 , 7 , 1
796 , -5.89302 , 1 , 1146 , 8 , 2
796 , -0.0630592 , 1 , 1146 , 8 , 1
796 , 15.2868 , 0 , 1141 , 9 , 2
796 , 0.148406 , 0 , 1141 , 9 , 1
796 , 8.08479 , 2 , 1252.7 , 10 , 2
796 , 0.0709492 , 2 , 1252.7 , 10 , 1
796 , 18.5993 , 0 , 1266 , 11 , 2
796 , 0.177226 , 0 , 1266 , 11 , 1
796 , -8.81734 , 1 , 1479.6 , 12 , 2
796 , -0.0997685 , 1 , 1479.6 , 12 , 1
796 , 23.188 , 3 , 1467.4 , 13 , 2
796 , 0.22775 , 3 , 1467.4 , 13 , 1
796 , -13.4576 , 1 , 1973 , 14 , 2
796 , -0.153215 , 1 , 1973 , 14 , 1
796 , 37.4642 , 0 , 1960 , 15 , 2
796 , 0.335828 , 0 , 1960 , 15 , 1
797 , -6.79797e-06 , 1 , -16 , 0 , 0
797 , 1.88242e-07 , 0 , -21 , 1 , 0
797 , -9.80567e-05 , 1 , 131 , 2 , 0
797 , -0.0022679 , 0 , 151 , 3 , 0
797 , -0.00220786 , 1 , 477 , 4 , 0
797 , -0.0059155 , 0 , 497 , 5 , 0
797 , 4.31765 , 1 , 832 , 6 , 2
797 , -0.0425841 , 1 , 832 , 6 , 1
797 , 2.4137 , 0 , 843.7 , 7 , 2
797 , 0.128749 , 0 , 843.7 , 7 , 1
797 , 8.657 , 1 , 1146 , 8 , 2
797 , -0.0833793 , 1 , 1146 , 8 , 1
797 , 4.68119 , 0 , 1141 , 9 , 2
797 , 0.250048 , 0 , 1141 , 9 , 1
797 , 11.0587 , 2 , 1252.7 , 10 , 2
797 , 0.139788 , 2 , 1252.7 , 10 , 1
797 , 5.61248 , 0 , 1266 , 11 , 2
797 , 0.300467 , 0 , 1266 , 11 , 1
797 , 13.2251 , 1 , 1479.6 , 12 , 2
797 , -0.126165 , 1 , 1479.6 , 12 , 1
797 , -4.21926 , 3 , 1467.4 , 13 , 2
797 , 0.358259 , 3 , 1467.4 , 13 , 1
797 , 19.9582 , 1 , 1973 , 14 , 2
797 , -0.186893 , 1 , 1973 , 14 , 1
797 , 10.8021 , 0 , 1960 , 15 , 2
797 , 0.581894 , 0 , 1960 , 15 , 1
798 , -6.34289e-05 , 1 , -16 , 0 , 0
